target_inchi_key,spectra,exact_top1,exact_top10,tanimoto_top10,mist_tanimoto,formula_success,bad_low_tanimoto_share,first_smiles,chem_class,cluster,tsne_x,tsne_y,pca_x,pca_y,mol_wt,exact_mol_wt,heavy_atoms,hetero_atoms,hetero_ratio,n_count,o_count,s_count,p_count,halogen_count,ring_count,aromatic_ring_count,aliphatic_ring_count,max_ring_size,macrocycle_count,rotatable_bonds,hba,hbd,tpsa,logp,fraction_csp3,chiral_centers,amide_count,ester_count,carboxyl_count,ether_count,hydroxyl_count,sulfonamide_count,phosphate_count,bertz_complexity,scaffold_heavy_atoms,scaffold_ring_count,max_train_tanimoto_including_exact,max_train_tanimoto_excluding_exact,nearest_train_inchikey,nearest_train_smiles,nearest_train_formula,nearest_train_tanimoto,nearest_nonself_train_inchikey,nearest_nonself_train_smiles,nearest_nonself_train_formula,nearest_nonself_train_tanimoto,exact_in_train,nn_ge_085,nn_ge_070,nn_ge_050,train_coverage_bin,test,train,val
QMDKVNSQXPVCRD,3,0.0,0.0,0.6073747277259827,0.8070284525553385,1.0,0.0,CNCCN(C)CC1=C(NN=C1)C2=CC=C(C=C2)OC3CC(C3)OCCC4CCOCC4,polycyclic_aliphatic_like,2,-13.780241,-10.04989,0.18016995,-0.7555591,442.6040000000005,442.294391076,32,7,0.21875,4,3,0,0,0,4,2,2,6,0,12,6,2,71.64000000000001,3.471000000000001,0.64,0,0,0,0,3,0,0,0,797.7732822880846,25,4,0.25925925374031067,0.25925925374031067,RTNZWGMBYCVCPK,CCC1=CC(=C(C=C1O)O)C2=C(C=NN2)C3=CC4=C(C=C3)OCCO4,C19H18N2O4,0.25925925374031067,RTNZWGMBYCVCPK,CCC1=CC(=C(C=C1O)O)C2=C(C=NN2)C3=CC4=C(C=C3)OCCO4,C19H18N2O4,0.25925925374031067,False,False,False,False,ood_lt_0.50,3,0,0
QMSHPPRVWMLFFL,4,0.0,0.0,0.5329268351197243,0.5474916398525238,1.0,0.25,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3CC(C4(C5CCC6(C(C5C7C(C4(C3)O)O7)CCC6C(C)C8CC(=C(C(=O)O8)C)C)C)C)O)CO)O)O)O,glycoside_or_sugar_rich,5,-46.829166,-40.079567,-3.564582,-0.63530797,782.9210000000004,782.4088712840003,55,15,0.2727272727272727,0,15,0,0,0,8,0,8,6,0,7,15,8,237.58999999999995,0.0431000000000049,0.925,23,0,1,0,6,8,0,0,1507.9584843156038,40,8,0.739130437374115,0.739130437374115,INOKSQLHQGQUNF,CC1=C(C(=O)OC(C1)C(C)C2C(CC3C2(CCC4C3C5C(O5)C6(C4(C(CC(C6)OC7C(C(C(C(O7)CO)O)O)O)O)C)O)C)O)C,C34H52O12,0.739130437374115,INOKSQLHQGQUNF,CC1=C(C(=O)OC(C1)C(C)C2C(CC3C2(CCC4C3C5C(O5)C6(C4(C(CC(C6)OC7C(C(C(C(O7)CO)O)O)O)O)C)O)C)O)C,C34H52O12,0.739130437374115,False,False,True,True,near_train_0.70_0.85,4,0,0
QNHUPNLLAVHRDJ,3,0.0,0.0,0.2349517295757928,0.3148916165033976,1.0,1.0,CC(C)OC1=CC=C(C=C1)C(=O)NC2CCC3=NN(C(=O)C=C3C2)C,small_heteroaromatic,4,9.218416,-17.731615,0.13425605,-0.022078231,341.4110000000001,341.173941596,25,6,0.24,3,3,0,0,0,3,2,1,6,0,4,4,1,73.22,1.8548,0.4210526315789473,1,1,0,0,1,0,0,0,824.7982288655112,20,3,0.3589743673801422,0.3589743673801422,PNSFNXURLSDVRV,CC(C)OC1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)CN(CC3)C(=O)OC(C)(C)C,C21H27N3O4S,0.3589743673801422,PNSFNXURLSDVRV,CC(C)OC1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)CN(CC3)C(=O)OC(C)(C)C,C21H27N3O4S,0.3589743673801422,False,False,False,False,ood_lt_0.50,3,0,0
QNJKSUYWBCNWFI,1,0.0,0.0,0.5131579041481018,0.625,1.0,0.0,CN(C)[C@H]1[C@@H]2[C@H]([C@H]3C(C(=O)C4=C(C3=C)C=CC=C4O)C(=O)[C@@]2(C(=O)C(C1=O)C(=O)N)O)O,polycyclic_aliphatic_like,1,-21.026577,-46.747776,-1.0569351,0.448471,442.4240000000002,442.1376156639999,32,10,0.3125,2,8,0,0,0,4,1,3,6,0,2,9,4,175.29999999999998,-1.6914999999999978,0.4090909090909091,7,1,0,0,0,3,0,0,1124.9276159008457,23,4,0.26249998807907104,0.26249998807907104,KALVKBCVJGXOKE,CC1CC2=C(C3C(=O)C4=C(C(C3(C5C2O5)O)O)C(=CC=C4)O)C(=O)C1,C19H18O6,0.26249998807907104,KALVKBCVJGXOKE,CC1CC2=C(C3C(=O)C4=C(C(C3(C5C2O5)O)O)C(=CC=C4)O)C(=O)C1,C19H18O6,0.26249998807907104,False,False,False,False,ood_lt_0.50,1,0,0
QNLSCNDZNSALTM,2,0.0,0.0,0.3737373799085616,0.404105395078659,1.0,1.0,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C=C4)C5=C(C=C(C=C5)C6=NOC(=N6)C)C)OC,aromatic_rich_polycycle,8,8.907282,-4.828743,0.2274011,-1.3658869,537.6640000000002,537.27398998,40,8,0.2,5,3,0,0,0,6,4,2,6,0,5,7,1,83.73,5.418540000000005,0.34375,2,1,0,0,1,0,0,0,1551.52178426346,34,6,0.3580246865749359,0.3580246865749359,RIZIRYNULOPBQR,C1CN(C2=C1C=C(C=C2)C3=CC=NO3)C(=O)C4=CC=C(C=C4)Br,C18H13BrN2O2,0.3580246865749359,RIZIRYNULOPBQR,C1CN(C2=C1C=C(C=C2)C3=CC=NO3)C(=O)C4=CC=C(C=C4)Br,C18H13BrN2O2,0.3580246865749359,False,False,False,False,ood_lt_0.50,2,0,0
QNWXJKQHLAOMLJ,3,0.0,0.3333333333333333,0.5114146023988724,0.5964364856481552,1.0,0.3333333333333333,CN(C)C(=O)CSC1=NC2CS(=O)(=O)CC2N1C3=C(C=CC(=C3)OC)OC,small_heteroaromatic,8,14.557406,-29.419954,0.275468,-1.5469509,413.5210000000001,413.107912836,27,10,0.3703703703703703,3,5,2,0,0,3,1,2,6,0,5,8,0,88.51,0.8667999999999998,0.5294117647058824,2,1,0,0,2,0,0,0,869.3198946059348,16,3,0.3125,0.3125,DHNOAILILCSUCH,CCC(=O)N(C1CCN(CC1)CCC2=C(C=C(C=C2)OC)OC)C3=CC=CC=C3,C24H32N2O3,0.3125,DHNOAILILCSUCH,CCC(=O)N(C1CCN(CC1)CCC2=C(C=C(C=C2)OC)OC)C3=CC=CC=C3,C24H32N2O3,0.3125,False,False,False,False,ood_lt_0.50,3,0,0
QOECJCJVIMVJGX,3,0.6666666666666666,0.6666666666666666,1.0,0.8214285175005595,1.0,0.0,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,polycyclic_aliphatic_like,8,7.269054,-43.853024,0.6360039,-1.0465459,509.7390000000006,509.372975744,37,7,0.1891891891891892,5,2,0,0,0,5,2,3,6,0,10,7,1,62.75000000000001,5.835500000000007,0.7333333333333333,0,0,0,0,2,0,0,0,1008.689079703472,32,5,0.6794871687889099,0.6794871687889099,XFAXSWXKPQWHDW,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5CCCCC5)OC)OCCCN6CCCCC6,C37H61N7O2,0.6794871687889099,XFAXSWXKPQWHDW,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5CCCCC5)OC)OCCCN6CCCCC6,C37H61N7O2,0.6794871687889099,False,False,False,True,weak_train_0.50_0.70,3,0,0
QOMBXPYXWGTFNR,10,0.0,0.0,0.5553725898265839,0.7969316065311431,0.9,0.1,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3C[C@@]4(C(C[C@H]([C@H]5[C@]4(CC[C@@H]5C(=CCC=C(C)C)C)C)O)[C@@]6([C@@H]3C([C@H](CC6)O)(C)C)C)C)CO)O)O)O)O)O,glycoside_or_sugar_rich,5,-48.368614,-37.522915,-4.056813,-1.5649908,767.0100000000004,766.4867276800003,54,12,0.2222222222222222,0,12,0,0,0,6,0,6,6,0,8,12,8,198.76,2.9526000000000057,0.9047619047619048,20,0,0,0,4,8,0,0,1398.686151951208,31,6,0.8767123222351074,0.8767123222351074,OZTXYFOXQFKYRP,CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)C,C36H60O8,0.8767123222351074,OZTXYFOXQFKYRP,CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)C,C36H60O8,0.8767123222351074,False,True,True,True,near_train_ge_0.85,10,0,0
QOPXJJBDUPTVFU,3,0.0,0.0,0.288423091173172,0.3424065013726552,1.0,1.0,CCN1C=CC=C1C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)CN4CCCCC4,other_midsize,4,21.886223,17.960176,1.2323016,0.52489436,393.4910000000002,393.216475104,29,7,0.2413793103448276,5,2,0,0,0,4,3,1,6,0,7,5,1,76.19,3.473900000000002,0.4090909090909091,0,1,0,0,0,0,0,0,938.280658847522,27,4,0.3287671208381653,0.3287671208381653,SRDIGHLCXDRFQS,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)CN3CCCC3,C16H19N3OS,0.3287671208381653,SRDIGHLCXDRFQS,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)CN3CCCC3,C16H19N3OS,0.3287671208381653,False,False,False,False,ood_lt_0.50,3,0,0
QOUIVZIZMDEBJC,1,0.0,0.0,0.2346938848495483,0.25,1.0,1.0,CCCCC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)O[C@H]3CCCC[C@@H]3N(C)C4=CC=CC=C4)F,other_midsize,4,-5.8559127,-12.480604,-0.033514284,0.40687272,489.6350000000003,489.279155612,36,6,0.1666666666666666,3,2,0,0,1,4,3,1,6,0,9,3,2,53.6,7.638700000000007,0.3666666666666666,2,2,0,0,1,0,0,0,1120.797742583376,30,4,0.3611111044883728,0.3611111044883728,YAJJMVCTNZUFSE,CCCCC1=CC=C(C=C1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,C20H25NO4,0.3611111044883728,YAJJMVCTNZUFSE,CCCCC1=CC=C(C=C1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,C20H25NO4,0.3611111044883728,False,False,False,False,ood_lt_0.50,1,0,0
QOVKKEKBURQILF,194,0.0,0.0,0.4604480863385594,0.4825670707625212,0.9536082474226804,0.6443298969072165,CCC(=CCCC(C)(C1CCC2(C1C(CC3C2CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)C)O)O)O)O)C)O)C,glycoside_or_sugar_rich,5,-48.994205,-37.52832,-4.0172696,-1.6924362,785.0250000000008,784.497292364,55,13,0.2363636363636363,0,13,0,0,0,6,0,6,6,0,10,13,9,218.99,2.147400000000003,0.9523809523809524,21,0,0,0,4,9,0,0,1358.1629741062577,31,6,0.6292135119438171,0.6292135119438171,RAQNTCRNSXYLAH,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)O)C,C36H62O9,0.6292135119438171,RAQNTCRNSXYLAH,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)O)C,C36H62O9,0.6292135119438171,False,False,False,True,weak_train_0.50_0.70,194,0,0
QPIBCHJEPFSMPX,2,0.0,0.0,0.4890864044427871,0.6195651888847351,1.0,0.5,C=CC1C2CC(N(C(=O)C2=COC1OC3C(C(C(C(O3)CO)O)O)O)CCC4(C5=CC=CC=C5NC4=O)O)O,glycoside_or_sugar_rich,5,-43.167576,-43.789665,-2.6854272,-0.48881608,548.5450000000004,548.2006098439998,39,13,0.3333333333333333,2,11,0,0,0,5,1,4,6,0,7,11,7,198.48,-1.7577999999999971,0.5384615384615384,10,2,0,0,3,6,0,0,1158.467928463116,30,5,0.5555555820465088,0.5555555820465088,RAYZRCGMIDUTKS,COC1CC2C(C(OC=C2C(=O)O1)OC3C(C(C(C(O3)CO)O)O)O)C=C,C17H24O10,0.5555555820465088,RAYZRCGMIDUTKS,COC1CC2C(C(OC=C2C(=O)O1)OC3C(C(C(C(O3)CO)O)O)O)C=C,C17H24O10,0.5555555820465088,False,False,False,True,weak_train_0.50_0.70,2,0,0
QPIUXFOPYHVILO,3,0.0,0.0,0.1854638407627741,0.2609060009320577,1.0,1.0,CC1=CC=C(C=C1)C2=NOC(=C2)NC(=O)C(C)OC3=CC=CC=C3Cl,aromatic_rich_polycycle,0,26.15083,-14.300548,0.83879805,-0.19616763,356.8090000000001,356.09277008400005,25,6,0.24,2,3,0,0,1,3,3,0,6,0,5,4,1,64.36,4.709420000000002,0.1578947368421052,1,1,0,0,1,0,0,0,874.3855352855651,22,3,0.4264705777168274,0.4264705777168274,RCJJILXARBGJOI,CC1=CC(=C(C=C1)C(C)C)OC(C)C(=O)NC2=CC=NN2CC3=CC=CC=C3,C23H27N3O2,0.4264705777168274,RCJJILXARBGJOI,CC1=CC(=C(C=C1)C(C)C)OC(C)C(=O)NC2=CC=NN2CC3=CC=CC=C3,C23H27N3O2,0.4264705777168274,False,False,False,False,ood_lt_0.50,3,0,0
QPNWNCGKXDUSFR,3,0.0,0.0,0.2114030619462331,0.2446729540824889,1.0,1.0,CC(=O)N1CCC(CC1)CC(=O)NCC2=C(N=CC=C2)OC,small_heteroaromatic,4,16.292265,4.040998,0.4936925,0.0057831225,305.37800000000004,305.173941596,22,6,0.2727272727272727,3,3,0,0,0,2,1,1,6,0,5,4,1,71.53,1.3549999999999995,0.5625,0,2,0,0,1,0,0,0,525.1222455326867,17,2,0.3913043439388275,0.3913043439388275,PHYGEFMGTWIIOB,COC1=C(C=C(C=C1)CNC(=O)N2CCC(C2)OC3=NC=CN=C3OC)OC,C19H24N4O5,0.3913043439388275,PHYGEFMGTWIIOB,COC1=C(C=C(C=C1)CNC(=O)N2CCC(C2)OC3=NC=CN=C3OC)OC,C19H24N4O5,0.3913043439388275,False,False,False,False,ood_lt_0.50,3,0,0
QPQGNQOKESVLFR,3,0.0,0.0,0.4166478315989175,0.5873300830523173,1.0,1.0,CC1=C(N2C=CC=CC2=N1)C(=O)NNS(=O)(=O)C3=CC=C(C=C3)C(C)(C)C,aromatic_rich_polycycle,0,6.764059,22.300072,1.0818497,0.23615739,386.47700000000015,386.141261564,27,8,0.2962962962962963,4,3,1,0,0,3,3,0,6,0,4,4,2,92.57,2.5635200000000005,0.2631578947368421,0,1,0,0,0,0,1,0,1094.1803445430933,22,3,0.4655172526836395,0.4655172526836395,SWSQQPVYHNGFPD,CC1=C(N2C=CC=CC2=N1)C(=O)NCC3=CC=C(C=C3)Cl,C16H14ClN3O,0.4655172526836395,SWSQQPVYHNGFPD,CC1=C(N2C=CC=CC2=N1)C(=O)NCC3=CC=C(C=C3)Cl,C16H14ClN3O,0.4655172526836395,False,False,False,False,ood_lt_0.50,3,0,0
QPQMEODQMYOEQT,2,0.0,0.0,0.3358974307775497,0.5286141633987427,1.0,1.0,CCCC(=O)N1CCCC1C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N3[C@@H](CC[C@@H](C3=O)NC(=O)/C(=C\C)/NC2=O)O)CC(C)C)C)CC4=CC=C(C=C4)O)C(C)C)C,glycoside_or_sugar_rich,7,-44.248108,18.647556,-1.972629,1.6904685,955.1199999999998,954.5062343000002,68,21,0.3088235294117647,8,13,0,0,0,4,1,3,19,1,12,13,8,293.42,-0.1503999999999941,0.6382978723404256,10,8,1,0,1,3,0,0,2060.038869616545,48,4,0.375,0.375,JEQWQKAKFXGXKA,CCC(C)C1C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N3CCCC3C(=O)N1)NC(=O)C)C)CC4=CC=C(C=C4)OC)C)C(C)C,C38H56N6O9,0.375,JEQWQKAKFXGXKA,CCC(C)C1C(=O)NC(C(=O)N2CCCC2C(=O)N(C(C(=O)OC(C(C(=O)N3CCCC3C(=O)N1)NC(=O)C)C)CC4=CC=C(C=C4)OC)C)C(C)C,C38H56N6O9,0.375,False,False,False,False,ood_lt_0.50,2,0,0
QQBGNWWJANJWNY,4,0.0,0.0,0.2078489549458026,0.2350154034793376,1.0,1.0,CCCOC1=CC2=C(C=C(N2C=C1)C(=O)C)C3=CC(=CC=C3)OC,aromatic_rich_polycycle,8,2.567844,-22.652828,0.21210524,-1.0350904,323.392,323.152143532,24,4,0.1666666666666666,1,3,0,0,0,3,3,0,6,0,6,3,0,39.94,4.6063000000000045,0.25,0,0,0,0,2,0,0,0,879.7213880673515,15,3,0.3392857015132904,0.3392857015132904,LZPNXAULYJPXEH,COC1=CC=CC(=C1)/C=C/C(=O)O,C10H10O3,0.3392857015132904,LZPNXAULYJPXEH,COC1=CC=CC(=C1)/C=C/C(=O)O,C10H10O3,0.3392857015132904,False,False,False,False,ood_lt_0.50,4,0,0
QQZJCNSHAVQKIC,1,0.0,0.0,0.0930232554674148,0.1692307740449905,1.0,1.0,C[C@@H](CO)NC(=O)/C(=C/C=C/C=C\C=C\C(=C\[C@@H](C)[C@H](/C(=C/C(C)C)/C)O)\C)/C,lipid_like_flexible,3,-24.753633,-0.8345914,-0.9736536,0.60776836,401.5910000000002,401.292994108,29,4,0.1379310344827586,1,3,0,0,0,0,0,0,0,0,11,3,3,69.56,4.643900000000005,0.48,3,1,0,0,0,2,0,0,678.1820364368651,0,0,0.32758620381355286,0.32758620381355286,PHCDULUANYZTRK,CCC(C)(C(CO)NC(=O)/C(=C/C=C/C)/C)O,C13H23NO3,0.32758620381355286,PHCDULUANYZTRK,CCC(C)(C(CO)NC(=O)/C(=C/C=C/C)/C)O,C13H23NO3,0.32758620381355286,False,False,False,False,ood_lt_0.50,1,0,0
QREVWNVSFCZWGU,1,0.0,0.0,0.640625,0.6818181872367859,1.0,0.0,C1CN(CCC1CC2=CC=CC=C2)C(=O)C3CCN(CC3)C4=NN=C(S4)N5C=CC=C5,other_midsize,4,-0.039347667,14.025713,0.56917673,1.3357964,435.59700000000015,435.2092815480001,31,7,0.2258064516129032,5,1,1,0,0,5,3,2,6,0,5,5,0,54.260000000000005,4.026500000000003,0.4583333333333333,0,1,0,0,0,0,0,0,970.590420532654,31,5,0.40909090638160706,0.40909090638160706,OJHILPWXWVKWNC,C1CC1NC(=O)C2=CN=C(C=C2)N3CCC(CC3)CC4=CC=CC=C4,C21H25N3O,0.40909090638160706,OJHILPWXWVKWNC,C1CC1NC(=O)C2=CN=C(C=C2)N3CCC(CC3)CC4=CC=CC=C4,C21H25N3O,0.40909090638160706,False,False,False,False,ood_lt_0.50,1,0,0
QRPZBKAMSFHVRW,3,1.0,1.0,1.0,0.9525409539540608,1.0,0.0,CC1=NN(C=N1)C2=NC=C(C3=C2NC=C3C(=O)C(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5)OC,aromatic_rich_polycycle,8,11.616967,-15.482514,0.19697365,-0.05312054,473.4930000000003,473.181152216,35,11,0.3142857142857143,7,4,0,0,0,5,4,1,6,0,5,7,1,126.31,1.62792,0.25,0,2,0,0,1,0,0,0,1418.4341361847212,32,5,0.4683544337749481,0.4683544337749481,OKGPFTLYBPQBIX,C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=NC=CC(=C23)OC)C(=O)C4=CC=CC=C4,C22H22N4O4,0.4683544337749481,OKGPFTLYBPQBIX,C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=NC=CC(=C23)OC)C(=O)C4=CC=CC=C4,C22H22N4O4,0.4683544337749481,False,False,False,False,ood_lt_0.50,3,0,0
QRQOOBQZXJOFAL,3,0.0,0.0,0.2324290523926417,0.3254328966140747,1.0,1.0,CC1=C(SC(=N1)C)C(=O)NCC2=CC3=C(C=C2)N(C=N3)C,aromatic_rich_polycycle,0,24.998692,-2.9410388,1.2648913,-0.5170925,300.387,300.104482132,21,6,0.2857142857142857,4,1,1,0,0,3,3,0,6,0,3,4,1,59.81,2.576640000000001,0.2666666666666666,0,1,0,0,0,0,0,0,818.3029992183872,18,3,0.4225352108478546,0.4225352108478546,KRHZUFXRBNMPAQ,CCCN1C=NC2=C1C=CC(=C2)CNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl,C20H19ClN4O,0.4225352108478546,KRHZUFXRBNMPAQ,CCCN1C=NC2=C1C=CC(=C2)CNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl,C20H19ClN4O,0.4225352108478546,False,False,False,False,ood_lt_0.50,3,0,0
QSPOQCXMGPDIHI,3,0.3333333333333333,0.3333333333333333,0.480838343501091,0.4848750332991282,1.0,0.6666666666666666,CCCN(CCC)C(=O)C1=CC2=C(C=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCCC4)N=C(C1)N,polycyclic_aliphatic_like,4,5.7768335,10.648968,0.77195513,0.49405032,458.60600000000034,458.268176328,34,6,0.1764705882352941,4,2,0,0,0,4,2,2,7,0,7,4,1,79.0,5.014000000000005,0.3928571428571428,0,2,0,0,0,0,0,0,1105.726079112196,24,4,0.3333333432674408,0.3333333432674408,YXTROGRGRSPWKL,C1CCN(CC1)C(=O)C2=CC=CC=C2,C12H15NO,0.3333333432674408,YXTROGRGRSPWKL,C1CCN(CC1)C(=O)C2=CC=CC=C2,C12H15NO,0.3333333432674408,False,False,False,False,ood_lt_0.50,3,0,0
QSSHJJFVCWMIKH,1,0.0,0.0,0.447761207818985,0.4307692348957062,1.0,1.0,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)/C=C/CC3=CC(=C(C=C3F)F)F,small_heteroaromatic,4,30.953876,12.612515,0.46372306,0.10210004,390.2870000000001,390.091530324,27,11,0.4074074074074074,4,1,0,0,6,3,2,1,6,0,3,3,0,51.02,2.855300000000001,0.3125,0,1,0,0,0,0,0,0,905.045951739674,20,3,0.2957746386528015,0.2957746386528015,GGLSNUYCXLZBAJ,CC(C)C1=NN=C2N1CCN(C2)C(=O)C3=CC(=CC=C3)OC,C16H20N4O2,0.2957746386528015,GGLSNUYCXLZBAJ,CC(C)C1=NN=C2N1CCN(C2)C(=O)C3=CC(=CC=C3)OC,C16H20N4O2,0.2957746386528015,False,False,False,False,ood_lt_0.50,1,0,0
QSTFRCUXCBXJAW,1,0.0,0.0,0.2040816396474838,0.219780221581459,1.0,1.0,C[C@@H]1C[C@@]2([C@@H](C2(C)C)[C@H]3[C@]1([C@@H]4C=C(C(=O)[C@]4(CC(=C3)CO)O)C)O)OC(=O)C(C)C,glycoside_or_sugar_rich,3,-62.20237,-5.79867,-2.182215,0.91537213,418.53000000000014,418.2355388079999,30,6,0.2,0,6,0,0,0,4,0,4,7,0,3,6,3,104.06,2.1662,0.75,7,0,1,0,1,3,0,0,868.9219338162858,16,4,0.27368420362472534,0.27368420362472534,WJZFXCPBSLOUNH,CC1CC2(C(C1O)/C=C(\CCC3C(C3(C)C)/C=C(/C2=O)\C)/COC4C(C(C(C(O4)CO)O)O)O)OC(=O)C,C28H42O10,0.27368420362472534,WJZFXCPBSLOUNH,CC1CC2(C(C1O)/C=C(\CCC3C(C3(C)C)/C=C(/C2=O)\C)/COC4C(C(C(C(O4)CO)O)O)O)OC(=O)C,C28H42O10,0.27368420362472534,False,False,False,False,ood_lt_0.50,1,0,0
QSYLKMKIVWJAAK,1,0.0,0.0,0.2000000029802322,0.342857152223587,1.0,1.0,CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=CC=NC5=CC=CC=C54,aromatic_rich_polycycle,0,33.76339,-6.751549,1.5517423,-0.34625033,461.52900000000017,461.19640835600006,35,8,0.2285714285714285,7,1,0,0,0,5,5,0,6,0,6,7,4,117.85,5.654920000000002,0.037037037037037,0,1,0,0,0,0,0,0,1473.582907522727,33,5,0.38235294818878174,0.38235294818878174,YLQUKPVGUGPRIK,CC1=CC(=NC(=N1)NC2=CC=C(C=C2)C(=O)O)NC3=CC=CC=C3C(=O)O,C19H16N4O4,0.38235294818878174,YLQUKPVGUGPRIK,CC1=CC(=NC(=N1)NC2=CC=C(C=C2)C(=O)O)NC3=CC=CC=C3C(=O)O,C19H16N4O4,0.38235294818878174,False,False,False,False,ood_lt_0.50,1,0,0
QTAIHYVDCKOYHV,3,0.0,0.0,0.3476877361536026,0.5693760017553965,1.0,1.0,CC1CC=CC2C3C(O3)(C(C4C2(C(=O)CC(C(C1)O)OC)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C,other_macrocycle,1,-31.081,35.16577,-1.6082016,0.80880874,506.6430000000002,506.278072316,37,7,0.1891891891891892,2,5,0,0,0,6,2,4,11,1,3,5,3,103.95,3.556000000000002,0.6,10,1,0,0,2,1,0,0,1253.577413151986,31,6,0.4270833432674408,0.4270833432674408,LAJXCUNOQSHRJO,C[C@H]1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@]2(C(=O)N[C@H]4CC5=CC=CC=C5)OC(=O)O/C=C/[C@@](C1=O)(C)O)C)C,C28H33NO7,0.4270833432674408,LAJXCUNOQSHRJO,C[C@H]1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@]2(C(=O)N[C@H]4CC5=CC=CC=C5)OC(=O)O/C=C/[C@@](C1=O)(C)O)C)C,C28H33NO7,0.4270833432674408,False,False,False,False,ood_lt_0.50,3,0,0
QTCNJMZXJDIMMW,3,0.0,0.0,0.1982482622067133,0.2222934464613596,1.0,1.0,CCOC(=O)C1=C(N2C(=CC(=N2)C3=CC=C(C=C3)C(C)(C)C)N=C1)C,small_heteroaromatic,0,9.205964,-10.209804,0.74454224,-0.67042774,337.4230000000001,337.17902697600005,25,5,0.2,3,2,0,0,0,3,3,0,6,0,3,4,0,56.49,4.178920000000003,0.35,0,0,1,0,1,0,0,0,918.504528768636,15,3,0.4137931168079376,0.4137931168079376,FLJPHIZDXMRWRD,CCOC1=CC(=NC(=N1)N2C(=C(C=N2)C(=O)OCC)C)OCC,C15H20N4O4,0.4137931168079376,FLJPHIZDXMRWRD,CCOC1=CC(=NC(=N1)N2C(=C(C=N2)C(=O)OCC)C)OCC,C15H20N4O4,0.4137931168079376,False,False,False,False,ood_lt_0.50,3,0,0
