target_inchi_key,spectra,exact_top1,exact_top10,tanimoto_top10,mist_tanimoto,formula_success,bad_low_tanimoto_share,first_smiles,chem_class,cluster,tsne_x,tsne_y,pca_x,pca_y,mol_wt,exact_mol_wt,heavy_atoms,hetero_atoms,hetero_ratio,n_count,o_count,s_count,p_count,halogen_count,ring_count,aromatic_ring_count,aliphatic_ring_count,max_ring_size,macrocycle_count,rotatable_bonds,hba,hbd,tpsa,logp,fraction_csp3,chiral_centers,amide_count,ester_count,carboxyl_count,ether_count,hydroxyl_count,sulfonamide_count,phosphate_count,bertz_complexity,scaffold_heavy_atoms,scaffold_ring_count
IMQLKJBTEOYOSI,1,0.0,0.0,0.3846153914928436,0.2820512950420379,0.0,1.0,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,glycoside_or_sugar_rich,3,-19.309147,-6.415152,-0.5500554,-0.12361271,660.0300000000004,659.8613712360001,36,30,0.8333333333333334,0,24,0,6,0,1,0,1,6,0,12,12,12,400.56000000000006,-3.132600000000001,1.0,0,0,0,0,0,12,0,18,817.8311269922161,6,1
IMRGSWAJVVVYOW,10,0.0,0.0,0.247350825369358,0.3657371804118156,1.0,1.0,CC(=O)C1(CCC2(C1(C(CC3C2(CC=C4C3(CCC(C4)O)C)O)OC(=O)C5=CC=C(C=C5)O)C)O)O,glycoside_or_sugar_rich,1,-41.661457,-11.344787,-1.7200875,0.07747572,500.5880000000002,500.24101811199984,36,8,0.2222222222222222,0,8,0,0,0,5,1,4,6,0,3,8,5,144.52,2.4011000000000013,0.6428571428571429,8,0,1,0,1,5,0,0,1128.8637846384772,26,5
INTQGEUKKBFGGD,3,0.0,0.0,0.30230659743150073,0.3538820544878642,1.0,1.0,CC(C)(C)OC(=O)N1CCC(CC1)CN(C)C2=CC(=O)N(C(=O)N2C)C,small_heteroaromatic,4,-6.770429,-0.63584965,-0.5025376,0.17829995,366.4620000000001,366.22670544,26,8,0.3076923076923077,4,4,0,0,0,2,1,1,6,0,3,5,0,76.78,1.1673000000000004,0.7222222222222222,0,1,1,0,1,0,0,0,766.8664890720795,16,2
INVTYAOGFAGBOE,3,0.0,0.0,0.39116576313972473,0.39179488519827527,1.0,0.6666666666666666,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,aromatic_rich_polycycle,0,33.746937,-0.78913003,0.9243455,0.4518687,376.4160000000001,376.1535405,28,7,0.25,4,3,0,0,0,3,3,0,6,0,6,5,3,106.34,3.342500000000001,0.09523809523809523,0,2,1,0,1,0,0,0,943.3792237650929,27,3
INZLPWNLEIAYQY,3,0.0,0.0,0.23080763220787048,0.29493154088656104,1.0,1.0,CC1=CC2=C(C=C1)N(C(=O)C(=C2)S(=O)(=O)C3=CC=CC=C3)CC(=O)N4CCCCC4,aromatic_rich_polycycle,11,9.968749,22.91919,0.67955714,0.8693146,424.52200000000033,424.14567824799997,30,7,0.23333333333333334,2,4,1,0,0,4,3,1,6,0,4,4,0,76.45,3.1552200000000017,0.30434782608695654,0,1,0,0,0,0,0,0,1257.5978844955628,29,4
INZXKYDTYNIFAO,3,0.0,0.0,0.2154630819956461,0.25571977098782855,1.0,1.0,COC1=CC2=C(C=C1)NC=C2CCNC(=O)CC3(CCOCC3)N4C=CC=C4,small_heteroaromatic,8,-3.6702356,-30.025202,0.095262825,-0.34365496,381.4760000000001,381.205241724,28,6,0.21428571428571427,3,3,0,0,0,4,3,1,6,0,7,3,2,68.28,3.232700000000002,0.4090909090909091,0,1,0,0,2,0,0,0,923.8144183306026,26,4
IOBCYLVRHSYTMG,3,0.0,0.0,0.6823011537392935,0.6633792022864023,1.0,0.3333333333333333,COC1=CC=CC=C1C2(CCOCC2)CNC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC4,polycyclic_aliphatic_like,8,-3.7170632,-34.681812,0.12620695,-0.023278106,458.5800000000002,458.18754305999994,32,8,0.25,2,5,1,0,0,4,2,2,6,0,7,5,1,84.93999999999998,2.9579000000000013,0.4583333333333333,0,1,0,0,2,0,1,0,1040.3141832529025,30,4
IOFATHVLOIXNOR,4,0.0,0.0,0.4275324549525976,0.45051146857440466,1.0,0.5,CC1=C(C=CC(=C1)S(=O)(=O)NCC2(CCCC3(C2CCC4=C3C=CC(=C4)C(C)C)C)C)OC,polycyclic_aliphatic_like,8,-9.469331,-7.136561,-0.60340595,-0.5590108,469.69100000000026,469.265065108,33,5,0.15151515151515152,1,3,1,0,0,4,2,2,6,0,6,3,1,55.400000000000006,6.1158200000000065,0.5714285714285714,3,0,0,0,1,0,1,0,1139.8266548759445,25,4
IOMMMLWIABWRKL,3,1.0,1.0,1.0,1.0,1.0,0.0,CC1=NC=CC(=C1)C(=O)NC2=NC3=C(N2[C@@H]4CCCCN(C4)C(=O)/C=C/CN(C)C)C(=CC=C3)Cl,other_midsize,4,20.27268,6.622801,1.1363012,-0.0062707053,495.02700000000027,494.219701912,35,9,0.2571428571428571,6,2,0,0,1,4,3,1,7,0,6,5,1,83.36,4.316820000000003,0.38461538461538464,1,2,0,0,0,0,0,0,1251.8679094042188,25,4
IOMXCGDXEUDZAK,3,0.0,0.0,0.22019286950429276,0.2859477202097575,1.0,1.0,C1=CC=C2C(=C1)C=CC(=C2N=NC3=NC=CS3)O,aromatic_rich_polycycle,11,-7.776177,29.809368,0.8271231,0.27300936,255.302,255.046632908,18,5,0.2777777777777778,3,1,1,0,0,3,3,0,6,0,2,5,1,57.84,4.417300000000002,0.0,0,0,0,0,0,1,0,0,707.3380308863098,17,3
IOPYNWMXJNPPTJ,3,0.3333333333333333,0.3333333333333333,0.5777533203363419,0.5422439575195312,1.0,0.6666666666666666,CCC1=C(N2C(=N1)SC(=N2)C(C)C)S(=O)(=O)NCC3=CC=CS3,small_heteroaromatic,2,9.069302,20.03296,0.8412303,0.42720008,370.5250000000001,370.059188816,23,9,0.391304347826087,4,2,3,0,0,3,3,0,5,0,6,6,1,76.36000000000001,3.0166000000000013,0.42857142857142855,0,0,0,0,0,0,1,0,907.5241740677087,18,3
IOYNQIMAUDJVEI,43,0.0,0.0,0.44783118193925814,0.7339203246804171,1.0,0.5581395348837209,CCC(=NOC/C=C/Cl)C1=C(CC(CC1=O)C2CCOCC2)O,other_midsize,3,-26.2316,-12.214215,-1.108973,0.011525334,341.83500000000015,341.1393859279999,23,6,0.2608695652173913,1,4,0,0,1,2,0,2,6,0,6,5,1,68.12,3.739300000000002,0.6470588235294118,1,0,0,0,1,1,0,0,506.7227566453006,13,2
IPBLCOKXDQHSQW,3,0.0,0.0,0.27474406858285266,0.3661371171474457,1.0,1.0,CC(C)C1=CN=C(C=C1NC2=C(C=NC=C2)C(=O)NC(CO)CO)C3=C(C=CC(=C3)Cl)F,aromatic_rich_polycycle,0,28.96911,-11.029057,1.0873245,-0.4635393,458.9210000000002,458.15209652799996,32,9,0.28125,4,3,0,0,2,3,3,0,6,0,8,6,4,107.37,3.8861000000000017,0.2608695652173913,0,1,0,0,0,2,0,0,1106.3496510265202,19,3
IPESYYFOXATSFJ,3,0.0,0.0,0.2172140926122665,0.277810255686442,1.0,1.0,CC(C1=CC=C(C=C1)C2=CN3C(=C(C=N3)C4=CC=C(C5=CC=CC=C54)S(=O)(=O)N)N=C2)N6CCCC6,aromatic_rich_polycycle,2,44.41203,15.221332,1.065583,0.40747243,497.6240000000003,497.188546104,36,8,0.2222222222222222,5,2,1,0,0,6,5,1,6,0,5,5,1,93.59,5.020700000000004,0.21428571428571427,1,0,0,0,0,0,1,0,1687.0337612082405,31,6
IPJLKPWXBCNKLW,3,0.0,0.0,0.5182319482167562,0.5930460294087728,1.0,0.3333333333333333,CN(C)C1=CC=C(C=C1)CN(CC2CCCO2)C(=O)CC3=CC=CC4=CC=CC=C43,aromatic_rich_polycycle,11,-11.094945,3.5037067,-0.120071046,0.6788136,402.53800000000007,402.2307282,30,4,0.13333333333333333,2,2,0,0,0,4,3,1,6,0,7,3,0,32.78,4.656100000000005,0.34615384615384615,1,1,0,0,1,0,0,0,986.0960460956721,27,4
IPKZCLGGYKRDES,3,0.3333333333333333,0.3333333333333333,0.4918819045027097,0.5237780014673868,1.0,0.3333333333333333,C1CN2CCC1C(C2)NC(=O)C3=NC=C4C(=C3)C=CO4,polycyclic_aliphatic_like,4,13.271077,1.190711,0.74834245,-0.1580113,271.32,271.132076784,20,5,0.25,3,2,0,0,0,5,2,3,6,0,2,4,1,58.370000000000005,1.6517999999999995,0.4666666666666667,1,1,0,0,0,0,0,0,643.3609739041813,20,5
IPLIFRDWZSFUGS,3,0.0,0.0,0.488992840051651,0.5402509371439616,1.0,0.6666666666666666,CC1=C(N2C3=C(N=C2N1CCN4CCN(CC4)C(=O)C5=CC=CO5)N(C(=O)N(C3=O)C)C)C,other_midsize,4,0.39279094,46.34199,0.583576,0.5814014,453.5030000000002,453.212452344,33,11,0.3333333333333333,7,4,0,0,0,5,4,1,6,0,4,6,0,102.91999999999999,0.3542400000000008,0.45454545454545453,0,1,0,0,0,0,0,0,1477.490406118845,29,5
IPQVTOJGNYVQEO,28,0.0,0.0,0.5275792750929084,0.6418527375374522,0.6071428571428571,0.4642857142857143,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,aromatic_rich_polycycle,5,-33.983746,-36.25384,-1.6244038,-1.2219006,862.7460000000004,862.1956436160002,62,20,0.3225806451612903,0,20,0,0,0,8,4,4,6,0,9,18,12,347.96000000000004,-1.0956000000000001,0.3333333333333333,12,0,0,2,4,12,0,0,2327.140800065845,44,8
IPXPVEJAQOLVSV,2,0.0,0.0,0.5816788375377655,0.7011494040489197,0.0,0.0,C/C(=C\C1=CC=C(C=C1)OC(=O)N)/C(=O)NC2=CC=C(C=C2)C(=O)NC(C(C#N)OC)C(=O)NC3=CC=C(C=C3)C(=O)NC4=C(C(=C(C=C4)C(=O)NC5=C(C(=C(C=C5)C(=O)O)O)OC)O)OC,large_peptide_like,8,-5.867163,-53.06143,-0.38747966,-0.49529478,915.869,915.2711489920002,67,21,0.31343283582089554,7,14,0,0,0,5,5,0,6,0,17,14,9,327.06000000000006,5.092980000000005,0.13043478260869565,2,6,1,1,4,3,0,0,2804.62294799113,48,5
IPXWPUAVXDMELA,3,0.0,0.0,0.3303946803013484,0.38538220524787903,1.0,1.0,CS(=O)(=O)NC1=CC=C(C=C1)CC(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O,aromatic_rich_polycycle,11,-27.281128,32.75402,0.38551095,1.0516117,415.4710000000001,415.120191772,29,9,0.3103448275862069,3,5,1,0,0,3,3,0,6,0,8,4,4,128.35999999999999,1.8939999999999995,0.2,1,1,0,1,0,1,1,0,1136.3928800586052,21,3
IPZDLSZXZLZHOT,3,0.0,0.0,0.30376732349395746,0.4211252232392629,1.0,1.0,CCOC1=CC=C(C=C1)NC(=S)NNC(=S)NC2CCCC=C2,small_heteroaromatic,4,5.630883,-15.11245,-0.37661487,-0.66389495,350.51300000000015,350.12350332399996,23,7,0.30434782608695654,4,1,2,0,0,2,1,1,6,0,4,3,4,57.35,2.8595000000000006,0.375,1,0,0,0,1,0,0,0,559.703592433186,20,2
IQGZOUDZZCSPEM,3,0.0,0.0,0.21486721932888028,0.2926587363084157,1.0,1.0,CC(=O)N1CC(C2=C1C=C(C=C2)NC(=O)C3=C(N=CC=C3)Cl)(C)C,small_heteroaromatic,0,30.420296,-7.413492,0.6989102,-0.09793223,343.8140000000001,343.10875449599996,24,6,0.25,3,2,0,0,1,3,2,1,6,0,2,3,1,62.300000000000004,3.631400000000002,0.2777777777777778,0,2,0,0,0,0,0,0,832.7636277947452,18,3
IQMMQBXFNFNXIC,1,0.0,0.0,0.7230769395828247,0.8196721076965332,1.0,0.0,CN1C2=C(C=N1)C(=NC(=N2)NCCC3=CNC4=CC=CC=C43)N5CCOCC5,small_heteroaromatic,2,-5.115545,44.70683,1.2589326,0.53618187,377.4520000000002,377.196408356,28,8,0.2857142857142857,7,1,0,0,0,5,4,1,6,0,5,6,2,83.89,2.3358,0.35,0,0,0,0,1,0,0,0,1110.3490608290435,27,5
IQNLJJLZIVCGFI,3,0.3333333333333333,0.3333333333333333,0.7319381336371104,0.7419154246648153,1.0,0.3333333333333333,COC1=C(C=CC(=C1)C(=O)NC2=C(C=CC(=C2)OC(F)(F)F)N3C=NC=N3)OCC4CC4,aromatic_rich_polycycle,8,10.75143,-19.69641,0.6858247,-1.6695766,448.4010000000001,448.1358397480001,32,11,0.34375,4,4,0,0,3,4,3,1,6,0,8,6,1,87.5,4.215600000000003,0.2857142857142857,0,1,0,0,3,0,0,0,1098.9193704631075,25,4
IQZKGDLOGOUDKG,1,0.0,0.0,0.2169811278581619,0.2300885021686554,1.0,1.0,CCC1=C(C2=NC1=CC3=C(C4=C([C@@H](C(=C5[C@H]([C@@H](C(=CC6=NC(=C2)C(=C6C)CO)N5)C)CCC(=O)O)C4=N3)C(=O)OC)O)C)C,other_macrocycle,3,-37.95443,2.373291,-1.0596567,0.05734765,596.6840000000003,596.2634848719999,44,10,0.22727272727272727,4,6,0,0,0,6,0,6,16,1,6,9,4,153.17,4.914100000000003,0.38235294117647056,3,0,1,1,1,3,0,0,1785.5471110006001,26,6
IREXLBYIZXPNNP,49,0.0,0.0,0.3205228352120944,0.4570705334142763,0.9387755102040817,0.9591836734693877,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)NCCCC(=O)N4CCC(CC4)NC(=O)OC(C)(C)C)OC)OC)OC,polycyclic_aliphatic_like,9,7.8603067,-66.905716,-0.5308561,-1.1119514,652.7890000000002,652.3472144960001,47,12,0.2553191489361702,4,8,0,0,0,4,2,2,7,0,10,9,3,144.53,4.570800000000004,0.5428571428571428,1,3,1,0,4,0,0,0,1529.1281390855083,29,4
IRLJRBGBYUEHMT,4,0.0,0.0,0.45902665704488754,0.45551301538944244,1.0,0.5,C1CN(CCC1CNC(=O)CN2C(=O)C3=CC=CC=C3C2=O)CC(F)(F)F,small_heteroaromatic,4,-5.930221,9.553516,0.2554965,0.8279576,383.37000000000006,383.14567615999994,27,9,0.3333333333333333,3,3,0,0,3,3,1,2,6,0,5,4,1,69.72,1.6731000000000003,0.5,0,3,0,0,0,0,0,0,707.8576628920358,22,3
IRQXZTBHNKVIRL,32,0.0,0.0,0.17539827199652788,0.2192863880190998,0.96875,1.0,CC1=C(C(=O)C[C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@H]([C@@H]([C@]([C@@H]4[C@H](C(=O)O3)OC(=O)/C=C(\C)/C(C)C)(OC5)C(=O)OC)O)O)C)O,glycoside_or_sugar_rich,1,-43.569717,-17.653143,-2.4715507,-0.031713143,548.5850000000004,548.2257619719999,39,11,0.28205128205128205,0,11,0,0,0,5,0,5,6,0,4,11,3,165.89000000000001,1.1531000000000011,0.7142857142857143,10,0,3,0,4,3,0,0,1201.8064008274946,21,5
IRVZTSMQCDONTP,2,0.0,0.0,0.4037084802985191,0.4140177592635155,1.0,0.5,C1CCC(=CC1)CCNC(=O)CN2C=NC3=C(C2=O)SC4=C3C=CC(=N4)C5=CC=CC=C5,aromatic_rich_polycycle,11,-3.356258,31.466972,1.2834368,1.07928,444.5600000000001,444.161997008,32,7,0.21875,4,2,1,0,0,5,4,1,6,0,6,5,1,76.88,4.6799000000000035,0.28,0,1,0,0,0,0,0,0,1371.4873460676401,32,5
ISJJEQGKYKEBIA,3,0.0,0.0,0.4161103268464406,0.3829951932032903,1.0,0.6666666666666666,CN1C=C(C(=O)N(C1=O)C)N2CCC(CC2)NC(=O)C3(CCCC3)C4=CC=C(C=C4)Cl,polycyclic_aliphatic_like,4,-0.14460132,2.8078792,-0.08601271,0.59483856,444.9630000000002,444.192818468,31,8,0.25806451612903225,4,3,0,0,1,4,2,2,6,0,4,4,1,76.34,2.3344000000000014,0.5217391304347826,0,1,0,0,0,0,0,0,1075.4809238895173,28,4
ISKFJUFXLZRJSF,3,0.0,0.3333333333333333,0.5090130021174749,0.4504268368085225,1.0,0.6666666666666666,CCCN1C(=O)C2=C(N=C(S2)N3CCCC3)N(C1=O)CC(=O)NC4=C(C=CC(=C4)Cl)C,other_midsize,4,19.474474,-9.003997,1.2813224,0.16620237,461.9750000000002,461.12883830799996,31,10,0.3225806451612903,5,3,1,0,1,4,3,1,6,0,6,6,1,89.23,3.2304200000000014,0.42857142857142855,0,1,0,0,0,0,0,0,1256.3592958030058,26,4
ISLJZDYAPAUORR,3,0.3333333333333333,0.3333333333333333,0.7780701716740926,0.8402323921521505,1.0,0.0,CCOC(=O)NC(=O)C1=C(SC=C1)NC(=O)C2=CC=C(S2)[N+](=O)[O-],small_heteroaromatic,0,1.7364546,-7.6088114,0.001084074,0.37944022,369.3800000000001,369.008927072,24,11,0.4583333333333333,3,6,2,0,0,2,2,0,5,0,5,8,2,127.64000000000001,2.8564000000000007,0.15384615384615385,0,3,1,0,1,0,0,0,797.2371820583722,13,2
ISOCDPQFIXDIMS,3,0.3333333333333333,0.6666666666666666,0.8230452636877695,0.749613086382548,1.0,0.3333333333333333,C1C[C@H](NC1)C(=O)NC2=CC=C(C=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCOCC5,aromatic_rich_polycycle,4,26.553865,42.105896,1.0879053,-0.22270098,444.53900000000027,444.227374136,33,8,0.24242424242424243,6,2,0,0,0,5,3,2,6,0,6,7,3,91.41,3.4143000000000017,0.32,1,1,0,0,1,0,0,0,1074.811093621235,33,5
ISQUNAAALVXWGI,2,0.0,0.0,0.5732559859752655,0.593406617641449,1.0,0.0,C/C(=C\CCC(C)(C=C)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)/CC/C=C(\C)/CC(/C=C(\C)/C(=O)O)O,glycoside_or_sugar_rich,5,-42.93565,-38.180466,-3.1202157,-1.3061677,660.7540000000002,660.3357063439998,46,14,0.30434782608695654,0,14,0,0,0,2,0,2,6,0,17,13,9,236.05999999999997,-0.19329999999999736,0.71875,12,0,0,1,4,9,0,0,1073.0374266734052,13,2
ISZJBAVZNJEEDI,1,0.0,0.0,0.3695652186870575,0.4938271641731262,1.0,1.0,C[C@@H]1[C@@H]2[C@@H](C[C@@H](O1)C3=C(C4=C(C=C3)C(=O)C5=C(C4=O)C=C6C(=CC(=CC6=C5O)C)O)O)O[C@H]7CC(=O)[C@@H](O[C@@H]7O2)C,other_midsize,1,-27.252655,-25.716076,-1.1217217,-0.49521577,560.5550000000003,560.1682470959998,41,10,0.24390243902439024,0,10,0,0,0,7,3,4,6,0,1,10,3,148.82,3.746920000000004,0.3870967741935484,7,0,0,0,4,3,0,0,1675.5896403141182,35,7
ITFBYYCNYVFPKD,3,1.0,1.0,1.0,0.9455394546190897,1.0,0.0,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)N6C=CN=C6,polycyclic_aliphatic_like,1,-36.326603,-19.248512,-0.87542117,0.41492438,541.7360000000003,541.3304422360001,40,6,0.15,3,3,0,0,0,6,1,5,6,0,1,5,0,92.82000000000001,6.7428800000000075,0.6764705882352942,7,0,0,0,0,0,0,0,1424.2257934729212,31,6
ITMGVSSHWMTJRR,3,0.0,0.0,0.2539039850234985,0.2954107721646626,1.0,1.0,C1CN(CC2=C1N3CCN=C3N(C2=O)CC4=C(C=C(C=C4)F)F)CC5=CC=CC=C5,other_midsize,2,0.22239025,41.40239,1.2262884,0.62941504,408.45200000000006,408.176167764,30,7,0.23333333333333334,4,1,0,0,2,5,2,3,6,0,4,4,0,39.15,3.138600000000001,0.30434782608695654,0,1,0,0,0,0,0,0,1050.423561309792,28,5
ITMIDSGCYPITAG,3,0.0,0.0,0.44222698112328845,0.5132355690002441,1.0,0.6666666666666666,C1CCC2(CC1)CN(CC2C(=O)NCC3=CC=CC=N3)S(=O)(=O)C4=CC=CS4,polycyclic_aliphatic_like,4,4.4771485,13.407937,0.55662465,0.72503483,419.5720000000001,419.13373365999996,28,8,0.2857142857142857,3,3,2,0,0,4,2,2,6,0,5,5,1,79.37,3.0305000000000017,0.5,1,1,0,0,0,0,1,0,907.4372615948799,28,4
IUEWXNHSKRWHDY,3,0.0,0.0,0.44354478518168133,0.5274450580279032,1.0,0.6666666666666666,CCCS(=O)(=O)NC1CC(C1)N(C)C2=NC=NC3=C2C=CN3,small_heteroaromatic,2,18.503109,19.00915,0.13940403,-0.05350252,323.422,323.141595912,22,8,0.36363636363636365,5,2,1,0,0,3,2,1,6,0,6,5,2,90.97999999999999,1.2545,0.5714285714285714,0,0,0,0,0,0,1,0,751.433898748421,14,3
IUQAXCIUEPFPSF,12,1.0,1.0,1.0,0.9517203122377396,1.0,0.0,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F,small_heteroaromatic,4,13.106257,15.100196,-0.33123955,-0.03468599,440.8230000000002,440.030821572,28,11,0.39285714285714285,0,6,1,0,4,2,1,1,6,0,6,6,0,94.58,2.9434000000000013,0.47058823529411764,0,0,0,0,1,0,0,0,907.555787346944,16,2
IUQRTVVZUXBHMO,4,0.0,0.0,0.23096089437603948,0.2387218102812767,0.5,1.0,C[C@H]1/C=C/C([C@@H]([C@@H]([C@H](C(=C)[C@@H]([C@H]2[C@H]([C@](C[C@@]2(C1=O)O)(C)OC(=O)C)OC(=O)C3=CC=CC=C3)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C)OC(=O)C)(C)C,other_macrocycle,1,-52.85601,-11.4231615,-1.9339474,1.5953743,770.8690000000001,770.351356408,55,14,0.2545454545454545,0,14,0,0,0,3,1,2,12,1,9,14,1,195.1,4.641200000000004,0.5853658536585366,9,0,6,0,6,1,0,0,1692.8401094517774,26,3
IUVCFHHAEHNCFT,4,0.0,0.0,0.38711138069629664,0.39256297424435616,1.0,0.75,C[C@@H](C1=C(C(=O)C2=C(O1)C=CC(=C2)F)C3=CC(=CC=C3)F)N4C5=NC=NC(=C5C(=N4)C6=CC(=C(C=C6)OC(C)C)F)N,aromatic_rich_polycycle,2,45.52828,22.298431,0.6869388,-0.95770043,571.5590000000001,571.183124288,42,11,0.2619047619047619,5,3,0,0,3,6,6,0,6,0,6,7,1,109.06,6.662700000000005,0.16129032258064516,1,0,0,0,1,0,0,0,2054.678877837402,33,6
IVBOUFAWPCPFTQ,2,1.0,1.0,1.0,0.8684210777282715,1.0,0.0,C[C@H](C(=O)NC1C(SC1(C)C)(C)C)NC(=O)[C@H](CC(=O)O)N,other_midsize,3,-24.012094,0.51828986,-0.9534515,1.2303133,331.4380000000001,331.15657728,22,8,0.36363636363636365,3,4,1,0,0,1,0,1,4,0,6,5,4,121.52000000000001,0.08190000000000236,0.7857142857142857,2,2,0,1,0,1,0,0,464.7084081034311,4,1
IVQFDCJBKFYWNV,4,0.25,0.5,0.7869157716631889,0.7203876674175262,1.0,0.25,C1=CC=C(C(=C1)C=NNC(=O)CC2=NNC(=O)NC2=O)[N+](=O)[O-],small_heteroaromatic,11,-14.0885935,0.6501227,0.51610386,0.93780535,318.2490000000001,318.07126741999997,23,11,0.4782608695652174,6,5,0,0,0,2,2,0,6,0,5,7,3,163.21,-0.9407999999999994,0.08333333333333333,0,1,0,0,0,0,0,0,883.7502753855075,20,2
IVVZLZKSGWCDFM,3,0.0,0.0,0.44807521998882294,0.40661896268526715,1.0,0.6666666666666666,CCOC1=CC2=C(C=C1)OC(=O)C=C2CSC3=NC4=CC=CC=C4C(=O)N3,aromatic_rich_polycycle,11,0.7032208,35.9789,0.67351013,-0.06309267,380.42500000000007,380.08307799199997,27,7,0.25925925925925924,2,4,1,0,0,4,4,0,6,0,5,6,1,85.19,3.720500000000002,0.15,0,0,0,0,1,0,0,0,1246.140723617523,24,4
IVYQPSHHYIAUFO,3,0.0,0.3333333333333333,0.8932167490323385,0.9273734887441,1.0,0.0,CC(C)C[C@@H](C(=O)N1CCN(CC1)C(=O)[C@H](CO)NS(=O)(=O)C2=C(C=C(C=C2)Cl)Cl)NC(=O)C3=CC4=CC=CC=C4S3,other_midsize,4,17.835777,12.1683035,0.82381034,1.086454,655.626,654.114032104,42,14,0.3333333333333333,4,6,2,0,2,4,3,1,6,0,10,7,3,136.12,3.362800000000002,0.39285714285714285,2,3,0,0,0,1,1,0,1538.3275858323348,34,4
IVYXJYNRIKSGRV,15,0.0,0.0,0.28021624386310573,0.33026635050773623,1.0,0.9333333333333333,CC(C)C(C(=O)N1CCCC1C(=O)NC2=C(C=CC=C2O)C(=O)O)NC(=O)C3=CC=C(C=C3)O,other_midsize,4,-23.301115,20.273678,0.046721272,1.4294224,469.4940000000002,469.1849002039999,34,10,0.29411764705882354,3,7,0,0,0,3,2,1,6,0,7,6,5,156.27,2.1801,0.3333333333333333,2,3,0,1,0,3,0,0,1098.2454653962898,26,3
IVZKZONQVYTCKC,3,0.3333333333333333,0.3333333333333333,0.6768465439478556,0.6738679607709249,1.0,0.0,CC1=C(SC(=N1)N(C)C(=O)CC2=CC=C(C=C2)C3=CC=CC=N3)S(=O)(=O)N,aromatic_rich_polycycle,11,-2.8882658,21.48775,1.0362155,0.19779347,402.5010000000001,402.08203243599996,27,9,0.3333333333333333,4,3,2,0,0,3,3,0,6,0,5,6,1,106.25,2.3664199999999997,0.16666666666666666,0,1,0,0,0,0,1,0,1061.7460113804038,21,3
IWJMNCANMKFONX,4,0.0,0.0,0.27606169134378433,0.2598281428217888,1.0,1.0,CCOC(=O)C1=CC2=C(C=C1)N=C3C(=O)NC(=O)N=C3N2CCC4=CC(=C(C=C4)OC)OC,other_midsize,8,13.222016,-39.921844,0.4435068,-1.0321966,450.4510000000003,450.153934424,33,10,0.30303030303030304,4,6,0,0,0,4,2,2,6,0,7,8,1,125.4,2.0211999999999994,0.2608695652173913,0,0,1,0,3,0,0,0,1424.9886834977317,24,4
IWMCPJZTADUIFX,3,0.3333333333333333,0.3333333333333333,0.9012880325317383,0.8938488165537516,1.0,0.0,CN1CCN(CC1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)NC4=NC=C5C(=N4)N(C6=CC=CC=C6C(=O)N5C)C)OC,other_midsize,8,46.71363,-23.839869,1.0189698,-0.3614377,570.6980000000001,570.3066870760001,42,11,0.2619047619047619,8,3,0,0,0,6,3,3,7,0,5,9,1,97.38,3.4387000000000016,0.41935483870967744,0,2,0,0,1,0,0,0,1480.752488679424,37,6
IXBQSRWSVIBXNC,10,0.0,0.0,0.3631452113389969,0.7704826235771179,0.6,1.0,C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C)C(=O)O,cyclic_peptide_like,7,-43.176296,21.247154,-1.2382866,1.7079308,824.9769999999997,824.4432401199999,59,18,0.3050847457627119,8,10,0,0,0,2,1,1,19,1,13,9,8,284.94,0.9729000000000112,0.5121951219512195,8,5,0,2,1,2,0,0,1775.3613435054372,38,2
