example_type,shard,spec_name,chem_class,cluster,exact_match_top10,tanimoto_top10,mist_tanimoto,formula_success,mol_wt,heavy_atoms,ring_count,max_ring_size,amide_count,ester_count,chiral_centers,target_smiles,proposal_smiles,top_prediction_smiles
near_miss_high_tanimoto,shard_026,MassSpecGymID0296651,glycoside_or_sugar_rich,5,0.0,0.800000011920929,0.644859790802002,True,785.0250000000005,55,6,6,0,0,20,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)CO)O)O)O)C,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@]12C,"['CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]3CC[C@]12C', 'CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1CC(O)C1C3(C)CCC(OCC4OC(CO)C(O)C4O)C(C)(C)C3CCC12C', 'CC(C)=CCC[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)C[C@H]1O)[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@]12C', 'CC(C)=CCCC(C)(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O)C(O)[C@H]1CC[C@]2(C)[C@@H]1C[C@H](O)[C@@H]1[C@@]3(C)CCC3C(C)(C)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]12C', 'CC(C)=CCC[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@@H](O)[C@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C']"
near_miss_high_tanimoto,shard_010,MassSpecGymID0190116,glycoside_or_sugar_rich,5,0.0,0.800000011920929,0.625,True,564.5370000000003,39,4,6,0,0,13,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OCC3=CC=CC=C3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)(CO)O,OCC1OC(OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@H]2OC2OCC(O)(CO)C2O)C(O)C(O)C1O,"['OCC1OC(OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@H]2OC2OCC(O)(CO)C2O)C(O)C(O)C1O', 'COc1ccccc1CO[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@](O)(CO)[C@H]1O', 'CC(CO)[C@@](O)(OO)[C@@H]1O[C@@H]1O[C@@H]1[C@H](OCc2ccc(CO[C@@H]3OC[C@](O)(CO)[C@H]3O)cc2)OC[C@@H](O)[C@H]1O', '[CH][C@@H]1C(C=C2[C@H](O)CO[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2CO)=CO[C@@H]1O[C@@H]1OC[C@](O)(CO)[C@@H]1O', 'COCC1OC(OCc2cccc(OO)c2)C(OC)C1OC1OCC(O)C(OC2OCC(O)(CO)C2O)C1O']"
near_miss_high_tanimoto,shard_002,MassSpecGymID0038991,glycoside_or_sugar_rich,1,0.0,0.801980197429657,0.97826087474823,False,837.0580000000001,58,3,14,0,1,18,CC[C@@H]1[C@@]([C@@H]([C@H](C(=NOCOCCOC)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOC)C(CCCOC)C1(C)O,"['CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOC)C(CCCOC)C1(C)O', 'CC[C@H]1OC(=O)[C@H](C)[C@H](OC2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCOC)[C@]1(C)O', 'CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CCC1=NOCOCOCOCCOC', 'CCC1OC(=O)C(C)C(OC2CC(C)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOC)C(O)C1(C)O', 'CC[C@H]1OC(=O)[C@H](C)C(O[C@H]2CC(C)(OC)[C@@H](O)C(C)O2)[C@H](C)[C@@H](O[C@@H]2OC(C)CC(/C=N/OC)O[C@H]2C)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@@]1(C)O']"
near_miss_high_tanimoto,shard_002,MassSpecGymID0039346,glycoside_or_sugar_rich,1,0.0,0.801980197429657,0.97826087474823,True,837.0580000000001,58,3,14,0,1,18,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N\OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOC)[C@H](CCCOC)[C@]1(C)O,"['CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOC)[C@H](CCCOC)[C@]1(C)O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@@H](OCCOC)[C@]1(C)O', 'CCON=C1[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)COCCOC)[C@H]2O)[C@@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@@H]1O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OCOCCOC)[C@](C)(O)C[C@@H](C)C(=NOC)[C@H](O)[C@]1(C)O', 'CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\\COOCOC)C[C@]1(C)O']"
near_miss_high_tanimoto,shard_023,MassSpecGymID0238264,polycyclic_aliphatic_like,4,0.0,0.8021978139877319,0.9529411792755128,True,620.7350000000001,41,4,6,2,2,2,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C=Cc3scnc3C)=C(C)CS[C@@H]12)c1csc(N)n1,"['CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C=Cc3scnc3C)=C(C)CS[C@@H]12)c1csc(N)n1', 'CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3nc(C)c4n3C4)CS[C@H]12)c1csc(N)n1', 'CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=C=C[NH3+])CS[C@H]12)c1csc(-c2scnc2C)n1', 'CON=C(C(=O)NC1C(=O)N2C(O)=C(COC(=O)C(C)(C)C)C(=O)C(=Cc3scnc3C)CSC12)c1csc(N)n1', 'CON=C(C(=O)NC1C(=O)N2C(C(=O)OOC(=O)C(C)(C)C)=C(CN)CS[C@@H]12)c1csc(CC=Cc2scnc2C)n1']"
near_miss_high_tanimoto,shard_003,MassSpecGymID0051726,other_midsize,11,0.0,0.8021978139877319,0.943181812763214,True,602.5850000000002,42,4,6,0,1,6,CCC(CC)COC(=O)C(C)NP(=O)(OCC1C(C(C(O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,CCC(CC)OP(=O)(N[C@@H](C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,"['CCC(CC)OP(=O)(N[C@@H](C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1', 'CCC[C@@H](CO[P@@](=O)(N[C@@H](CC)C(=O)OCC)Oc1ccccc1)[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@@H]1O', 'CCC(CC)CO[P](O)(N[C@@H](C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)C[O+][C@@H]1O)Oc1ccccc1', 'CCOC(=O)C(C)CP(=O)(NC(C)C(=O)OC[C@H]1O[C@@](O)(c2ccc3c(N)ncnn23)[C@H](C#N)[C@@H]1O)Oc1ccccc1', 'CCOP(=O)(OCN[C@@H](C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)C1(CC)CC)Oc1ccccc1']"
near_miss_high_tanimoto,shard_003,MassSpecGymID0051731,other_midsize,11,0.0,0.8021978139877319,0.943181812763214,True,602.5850000000002,42,4,6,0,1,6,CCC(CC)COC(=O)C(C)NP(=O)(OCC1C(C(C(O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,CCC(CC)O[P@@](=O)(N[C@H](C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,"['CCC(CC)O[P@@](=O)(N[C@H](C)C(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1', 'CCOP(=O)(N[C@@H](C)C(=O)OC(CC)CCC1O[C@@](C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1', 'CCC(CC)CO[P@@](=O)(NCC(=O)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1', 'CCOP(=O)(N[C@@H](CC)C(=O)OC(C)C)OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O', 'CCC(CC)COP(=O)(NC(C)C(=O)O[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)C[C@H](O)[C@@H]1O)Oc1ccccc1']"
near_miss_high_tanimoto,shard_029,MassSpecGymID0342308,glycoside_or_sugar_rich,6,0.0,0.8021978139877319,0.7799999713897705,True,800.7600000000006,56,5,6,0,1,15,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)COC4C(C(C(C(O4)CO)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)O)O)O,COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)OC[C@H]3O)[C@H]2O)cc1O,"['COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)OC[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO[C@@H]3OC[C@H](O)[C@@H](O)[C@H]3O)[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@H]3OCC[C@@](O)(CO)[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCOC2OC(CO)C(OC3OC(CO)C(OC(=O)C=Cc4ccc(O)c(O)c4)C3O)C(OC3OCC(O)C(O)C3O)C2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO[C@@H]3OCCOC[C@@H]3O)[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO)[C@H](O[C@@H]3CO[C@@H](OC(=O)C=Cc4ccc(O)c(O)c4)[C@H]3O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)cc1O']"
near_miss_high_tanimoto,shard_030,MassSpecGymID0356721,glycoside_or_sugar_rich,6,0.0,0.8023256063461304,0.9176470637321472,False,814.7870000000006,57,5,6,0,1,15,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)OCCC5=CC(=C(C=C5)OC)O)O)O)O)O,COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)C=Cc4ccc(O)c(O)c4)[C@H]3O)[C@H]2O)cc1O,"['COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)C=Cc4ccc(O)c(O)c4)[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OO[C@H]3O[C@@H](C)[C@H](OC(=O)C=Cc4ccc(O)c(O)c4)[C@H]3O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO[C@@H]3O[C@@H](OC(=O)C=Cc4ccc(O)c(O)c4)[C@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)cc1O', 'COc1ccc(CCOC2OC(COC3OC(CO)C(O)C(OC(=O)C=Cc4ccc(O)cc4)C3O)C(O)C(OC3OC(C)C(O)C(O)C3O)C2O)cc1O', 'COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](OC(=O)C=Cc4ccc(O)c(O)c4)[C@H]([C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]4O)[C@@H]3O)[C@H]2O)cc1O']"
near_miss_high_tanimoto,shard_019,MassSpecGymID0224507,other_midsize,8,0.0,0.8023256063461304,0.7931034564971924,True,612.7790000000001,45,6,7,2,0,1,CCC(C)N1C2=CC=CC=C2C(=O)N(C3=CN=C(N=C31)NC4=C(C=C(C=C4)C(=O)N5CCC(CC5)N6CCN(CC6)C)OC)C,COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)C(=O)c1ccccc1N2C,"['COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)C(=O)c1ccccc1N2C', 'CCCN1c2ccccc2C(=O)N(C)c2cnc(Nc3ccc(C(=O)N4CCC(N5CCN(C)CC5)CC4)cc3OC)nc21', 'CCN1Cc2nc(Nc3ccc(C(=O)N4CCC(N5CCN(C)CC5)CC4)cc3OC)ncc2N(C)C(=O)c2ccccc21', 'COc1cc(C(=O)N2CCC(N3CCC(N)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)C(=O)c1ccccc1N2C', 'CCON1CCc2ccccc2N(C)c2nc(Nc3ccc(C(=O)N4CCC(N5CCN(C)CC5)CC4)cc3OC)ncc21']"
